version,filepath,label
1.1,django/contrib/auth/management/commands/__init__.py,clean
1.1,django/contrib/auth/management/commands/createsuperuser.py,clean
1.1,django/contrib/auth/middleware.py,clean
1.1,django/contrib/auth/models.py,buggy
1.1,django/contrib/auth/tests/__init__.py,clean
1.1,django/contrib/auth/tests/basic.py,clean
1.1,django/contrib/auth/tests/forms.py,clean
1.1,django/contrib/auth/tests/remote_user.py,buggy
1.1,django/contrib/auth/tests/tokens.py,clean
1.1,django/contrib/auth/tests/urls.py,clean
1.1,django/contrib/auth/tests/views.py,buggy
1.1,django/contrib/auth/tokens.py,clean
1.1,django/contrib/auth/urls.py,clean
1.1,django/contrib/auth/views.py,buggy
1.1,django/contrib/comments/__init__.py,clean
1.1,django/contrib/comments/admin.py,clean
1.1,django/contrib/comments/feeds.py,clean
1.1,django/contrib/comments/forms.py,buggy
1.1,django/contrib/comments/managers.py,clean
1.1,django/contrib/comments/models.py,clean
1.1,django/contrib/comments/moderation.py,clean
1.1,django/contrib/comments/signals.py,clean
1.1,django/contrib/comments/templatetags/__init__.py,clean
1.1,django/contrib/comments/templatetags/comments.py,clean
1.1,django/contrib/comments/urls.py,clean
1.1,django/contrib/comments/views/__init__.py,clean
1.1,django/contrib/comments/views/comments.py,buggy
1.1,django/contrib/comments/views/moderation.py,buggy
1.1,django/contrib/comments/views/utils.py,clean
1.1,django/contrib/contenttypes/__init__.py,clean
1.1,django/contrib/contenttypes/generic.py,buggy
1.1,django/contrib/contenttypes/management.py,buggy
1.1,django/contrib/contenttypes/models.py,buggy
1.1,django/contrib/contenttypes/tests.py,clean
1.1,django/contrib/contenttypes/views.py,buggy
1.1,django/contrib/csrf/__init__.py,clean
1.1,django/contrib/csrf/middleware.py,clean
1.1,django/contrib/csrf/models.py,clean
1.1,django/contrib/csrf/tests.py,clean
1.1,django/contrib/databrowse/__init__.py,clean
1.1,django/contrib/databrowse/datastructures.py,clean
1.1,django/contrib/databrowse/plugins/__init__.py,clean
1.1,django/contrib/databrowse/plugins/calendars.py,clean
1.1,django/contrib/databrowse/plugins/fieldchoices.py,clean
1.1,django/contrib/databrowse/plugins/objects.py,clean
1.1,django/contrib/databrowse/sites.py,clean
1.1,django/contrib/databrowse/urls.py,clean
1.1,django/contrib/databrowse/views.py,clean
1.1,django/contrib/flatpages/__init__.py,clean
1.1,django/contrib/flatpages/admin.py,clean
1.1,django/contrib/flatpages/middleware.py,clean
1.1,django/contrib/flatpages/models.py,clean
1.1,django/contrib/flatpages/urls.py,clean
1.1,django/contrib/flatpages/views.py,clean
1.1,django/contrib/formtools/__init__.py,clean
1.1,django/contrib/formtools/models.py,clean
1.1,django/contrib/formtools/preview.py,clean
1.1,django/contrib/formtools/test_urls.py,clean
1.1,django/contrib/formtools/tests.py,clean
1.1,django/contrib/formtools/utils.py,clean
1.1,django/contrib/formtools/wizard.py,clean
1.1,django/contrib/gis/__init__.py,clean
1.1,django/contrib/gis/admin/__init__.py,clean
1.1,django/contrib/gis/admin/options.py,clean
1.1,django/contrib/gis/admin/widgets.py,clean
1.1,django/contrib/gis/db/__init__.py,clean
1.1,django/contrib/gis/db/backend/__init__.py,clean
1.1,django/contrib/gis/db/backend/adaptor.py,clean
1.1,django/contrib/gis/db/backend/base.py,clean
1.1,django/contrib/gis/db/backend/mysql/__init__.py,clean
1.1,django/contrib/gis/db/backend/mysql/creation.py,clean
1.1,django/contrib/gis/db/backend/mysql/field.py,clean
1.1,django/contrib/gis/db/backend/mysql/query.py,clean
1.1,django/contrib/gis/db/backend/oracle/__init__.py,clean
1.1,django/contrib/gis/db/backend/oracle/adaptor.py,clean
1.1,django/contrib/gis/db/backend/oracle/creation.py,clean
1.1,django/contrib/gis/db/backend/oracle/field.py,clean
1.1,django/contrib/gis/db/backend/oracle/models.py,clean
1.1,django/contrib/gis/db/backend/oracle/query.py,clean
1.1,django/contrib/gis/db/backend/postgis/__init__.py,clean
1.1,django/contrib/gis/db/backend/postgis/adaptor.py,clean
1.1,django/contrib/gis/db/backend/postgis/creation.py,clean
1.1,django/contrib/gis/db/backend/postgis/field.py,clean
1.1,django/contrib/gis/db/backend/postgis/management.py,clean
1.1,django/contrib/gis/db/backend/postgis/models.py,clean
1.1,django/contrib/gis/db/backend/postgis/query.py,clean
1.1,django/contrib/gis/db/backend/spatialite/__init__.py,clean
1.1,django/contrib/gis/db/backend/spatialite/adaptor.py,clean
1.1,django/contrib/gis/db/backend/spatialite/creation.py,clean
1.1,django/contrib/gis/db/backend/spatialite/field.py,clean
1.1,django/contrib/gis/db/backend/spatialite/models.py,clean
1.1,django/contrib/gis/db/backend/spatialite/query.py,clean
1.1,django/contrib/gis/db/backend/util.py,clean
1.1,django/contrib/gis/db/models/__init__.py,clean
1.1,django/contrib/gis/db/models/aggregates.py,clean
1.1,django/contrib/gis/db/models/fields/__init__.py,clean
1.1,django/contrib/gis/db/models/manager.py,clean
1.1,django/contrib/gis/db/models/proxy.py,clean
1.1,django/contrib/gis/db/models/query.py,clean
1.1,django/contrib/gis/db/models/sql/__init__.py,clean
1.1,django/contrib/gis/db/models/sql/aggregates.py,buggy
1.1,django/contrib/gis/db/models/sql/conversion.py,buggy
1.1,django/contrib/gis/db/models/sql/query.py,buggy
1.1,django/contrib/gis/db/models/sql/subqueries.py,clean
1.1,django/contrib/gis/db/models/sql/where.py,buggy
1.1,django/contrib/gis/feeds.py,clean
1.1,django/contrib/gis/forms/__init__.py,clean
1.1,django/contrib/gis/forms/fields.py,buggy
1.1,django/contrib/gis/gdal/__init__.py,clean
1.1,django/contrib/gis/gdal/base.py,clean
1.1,django/contrib/gis/gdal/datasource.py,clean
1.1,django/contrib/gis/gdal/driver.py,clean
1.1,django/contrib/gis/gdal/envelope.py,clean
1.1,django/contrib/gis/gdal/error.py,clean
1.1,django/contrib/gis/gdal/feature.py,buggy
1.1,django/contrib/gis/gdal/field.py,buggy
1.1,django/contrib/gis/gdal/geometries.py,clean
1.1,django/contrib/gis/gdal/geomtype.py,clean
1.1,django/contrib/gis/gdal/layer.py,buggy
1.1,django/contrib/gis/gdal/libgdal.py,clean
1.1,django/contrib/gis/gdal/prototypes/__init__.py,clean
1.1,django/contrib/gis/gdal/prototypes/ds.py,clean
1.1,django/contrib/gis/gdal/prototypes/errcheck.py,clean
1.1,django/contrib/gis/gdal/prototypes/generation.py,clean
1.1,django/contrib/gis/gdal/prototypes/geom.py,clean
1.1,django/contrib/gis/gdal/prototypes/srs.py,clean
1.1,django/contrib/gis/gdal/srs.py,buggy
1.1,django/contrib/gis/gdal/tests/__init__.py,clean
1.1,django/contrib/gis/gdal/tests/test_driver.py,clean
1.1,django/contrib/gis/gdal/tests/test_ds.py,buggy
1.1,django/contrib/gis/gdal/tests/test_envelope.py,clean
1.1,django/contrib/gis/gdal/tests/test_geom.py,clean
1.1,django/contrib/gis/gdal/tests/test_srs.py,clean
1.1,django/contrib/gis/geos/__init__.py,clean
1.1,django/contrib/gis/geos/base.py,clean
1.1,django/contrib/gis/geos/collections.py,buggy
1.1,django/contrib/gis/geos/coordseq.py,clean
1.1,django/contrib/gis/geos/error.py,clean
1.1,django/contrib/gis/geos/factory.py,clean
1.1,django/contrib/gis/geos/geometry.py,buggy
1.1,django/contrib/gis/geos/io.py,clean
1.1,django/contrib/gis/geos/libgeos.py,buggy
1.1,django/contrib/gis/geos/linestring.py,buggy
1.1,django/contrib/gis/geos/mutable_list.py,buggy
1.1,django/contrib/gis/geos/point.py,clean
1.1,django/contrib/gis/geos/polygon.py,buggy
1.1,django/contrib/gis/geos/prepared.py,clean
1.1,django/contrib/gis/geos/prototypes/__init__.py,clean
1.1,django/contrib/gis/geos/prototypes/coordseq.py,clean
1.1,django/contrib/gis/geos/prototypes/errcheck.py,clean
1.1,django/contrib/gis/geos/prototypes/geom.py,clean
1.1,django/contrib/gis/geos/prototypes/io.py,buggy
1.1,django/contrib/gis/geos/prototypes/misc.py,clean
1.1,django/contrib/gis/geos/prototypes/predicates.py,clean
1.1,django/contrib/gis/geos/prototypes/prepared.py,clean
1.1,django/contrib/gis/geos/prototypes/topology.py,clean
1.1,django/contrib/gis/geos/tests/__init__.py,clean
1.1,django/contrib/gis/geos/tests/test_geos.py,buggy
1.1,django/contrib/gis/geos/tests/test_geos_mutation.py,clean
1.1,django/contrib/gis/geos/tests/test_io.py,clean
1.1,django/contrib/gis/geos/tests/test_mutable_list.py,clean
1.1,django/contrib/gis/management/__init__.py,clean
1.1,django/contrib/gis/management/base.py,clean
1.1,django/contrib/gis/management/commands/__init__.py,clean
1.1,django/contrib/gis/management/commands/inspectdb.py,clean
1.1,django/contrib/gis/management/commands/ogrinspect.py,clean
1.1,django/contrib/gis/maps/__init__.py,clean
1.1,django/contrib/gis/maps/google/__init__.py,clean
1.1,django/contrib/gis/maps/google/gmap.py,clean
1.1,django/contrib/gis/maps/google/overlays.py,clean
1.1,django/contrib/gis/maps/google/zoom.py,clean
1.1,django/contrib/gis/maps/openlayers/__init__.py,clean
1.1,django/contrib/gis/measure.py,clean
1.1,django/contrib/gis/models.py,clean
1.1,django/contrib/gis/shortcuts.py,clean
1.1,django/contrib/gis/sitemaps/__init__.py,clean
1.1,django/contrib/gis/sitemaps/georss.py,clean
1.1,django/contrib/gis/sitemaps/kml.py,clean
1.1,django/contrib/gis/sitemaps/views.py,clean
1.1,django/contrib/gis/tests/__init__.py,clean
1.1,django/contrib/gis/tests/distapp/__init__.py,clean
1.1,django/contrib/gis/tests/distapp/data.py,clean
1.1,django/contrib/gis/tests/distapp/models.py,clean
1.1,django/contrib/gis/tests/distapp/tests.py,clean
1.1,django/contrib/gis/tests/geoapp/__init__.py,clean
1.1,django/contrib/gis/tests/geoapp/feeds.py,clean
1.1,django/contrib/gis/tests/geoapp/models.py,clean
1.1,django/contrib/gis/tests/geoapp/sitemaps.py,clean
1.1,django/contrib/gis/tests/geoapp/test_feeds.py,clean
1.1,django/contrib/gis/tests/geoapp/test_regress.py,buggy
1.1,django/contrib/gis/tests/geoapp/test_sitemaps.py,clean
1.1,django/contrib/gis/tests/geoapp/tests.py,clean
1.1,django/contrib/gis/tests/geoapp/tests_mysql.py,clean
1.1,django/contrib/gis/tests/geoapp/urls.py,clean
1.1,django/contrib/gis/tests/geometries.py,clean
1.1,django/contrib/gis/tests/layermap/__init__.py,clean
1.1,django/contrib/gis/tests/layermap/models.py,clean
1.1,django/contrib/gis/tests/layermap/tests.py,clean
1.1,django/contrib/gis/tests/layermap/tests_mysql.py,clean
1.1,django/contrib/gis/tests/relatedapp/__init__.py,clean
1.1,django/contrib/gis/tests/relatedapp/models.py,clean
1.1,django/contrib/gis/tests/relatedapp/tests.py,clean
1.1,django/contrib/gis/tests/relatedapp/tests_mysql.py,clean
1.1,django/contrib/gis/tests/test_geoforms.py,buggy
1.1,django/contrib/gis/tests/test_geoip.py,clean
1.1,django/contrib/gis/tests/test_measure.py,clean
1.1,django/contrib/gis/tests/test_spatialrefsys.py,buggy
1.1,django/contrib/gis/tests/urls.py,clean
1.1,django/contrib/gis/tests/utils.py,clean
1.1,django/contrib/gis/utils/__init__.py,clean
1.1,django/contrib/gis/utils/geoip.py,buggy
1.1,django/contrib/gis/utils/layermapping.py,buggy
1.1,django/contrib/gis/utils/ogrinfo.py,clean
1.1,django/contrib/gis/utils/ogrinspect.py,clean
1.1,django/contrib/gis/utils/srs.py,buggy
1.1,django/contrib/gis/utils/wkt.py,clean
1.1,django/contrib/humanize/__init__.py,clean
1.1,django/contrib/humanize/templatetags/__init__.py,clean
1.1,django/contrib/humanize/templatetags/humanize.py,clean
1.1,django/contrib/localflavor/__init__.py,clean
1.1,django/contrib/localflavor/ar/__init__.py,clean
1.1,django/contrib/localflavor/ar/ar_provinces.py,clean
1.1,django/contrib/localflavor/ar/forms.py,clean
1.1,django/contrib/localflavor/at/__init__.py,clean
1.1,django/contrib/localflavor/at/at_states.py,clean
1.1,django/contrib/localflavor/at/forms.py,clean
1.1,django/contrib/localflavor/au/__init__.py,clean
1.1,django/contrib/localflavor/au/au_states.py,clean
1.1,django/contrib/localflavor/au/forms.py,clean
1.1,django/contrib/localflavor/br/__init__.py,clean
1.1,django/contrib/localflavor/br/br_states.py,clean
1.1,django/contrib/localflavor/br/forms.py,clean
1.1,django/contrib/localflavor/ca/__init__.py,clean
1.1,django/contrib/localflavor/ca/ca_provinces.py,clean
1.1,django/contrib/localflavor/ca/forms.py,clean
1.1,django/contrib/localflavor/ch/__init__.py,clean
1.1,django/contrib/localflavor/ch/ch_states.py,clean
1.1,django/contrib/localflavor/ch/forms.py,clean
1.1,django/contrib/localflavor/cl/__init__.py,clean
1.1,django/contrib/localflavor/cl/cl_regions.py,clean
1.1,django/contrib/localflavor/cl/forms.py,clean
1.1,django/contrib/localflavor/cz/__init__.py,clean
1.1,django/contrib/localflavor/cz/cz_regions.py,clean
1.1,django/contrib/localflavor/cz/forms.py,buggy
1.1,django/contrib/localflavor/de/__init__.py,clean
1.1,django/contrib/localflavor/de/de_states.py,clean
1.1,django/contrib/localflavor/de/forms.py,clean
1.1,django/contrib/localflavor/es/__init__.py,clean
1.1,django/contrib/localflavor/es/es_provinces.py,clean
1.1,django/contrib/localflavor/es/es_regions.py,clean
1.1,django/contrib/localflavor/es/forms.py,buggy
1.1,django/contrib/localflavor/fi/__init__.py,clean
1.1,django/contrib/localflavor/fi/fi_municipalities.py,clean
1.1,django/contrib/localflavor/fi/forms.py,clean
1.1,django/contrib/localflavor/fr/__init__.py,clean
1.1,django/contrib/localflavor/fr/forms.py,clean
1.1,django/contrib/localflavor/fr/fr_department.py,clean
1.1,django/contrib/localflavor/generic/__init__.py,clean
1.1,django/contrib/localflavor/generic/forms.py,clean
1.1,django/contrib/localflavor/in_/__init__.py,clean
1.1,django/contrib/localflavor/in_/forms.py,clean
1.1,django/contrib/localflavor/in_/in_states.py,clean
1.1,django/contrib/localflavor/is_/__init__.py,clean
1.1,django/contrib/localflavor/is_/forms.py,clean
1.1,django/contrib/localflavor/is_/is_postalcodes.py,clean
1.1,django/contrib/localflavor/it/__init__.py,clean
1.1,django/contrib/localflavor/it/forms.py,clean
1.1,django/contrib/localflavor/it/it_province.py,clean
1.1,django/contrib/localflavor/it/it_region.py,clean
1.1,django/contrib/localflavor/it/util.py,clean
1.1,django/contrib/localflavor/jp/__init__.py,clean
1.1,django/contrib/localflavor/jp/forms.py,clean
1.1,django/contrib/localflavor/jp/jp_prefectures.py,clean
1.1,django/contrib/localflavor/mx/__init__.py,clean
1.1,django/contrib/localflavor/mx/forms.py,clean
1.1,django/contrib/localflavor/mx/mx_states.py,clean
1.1,django/contrib/localflavor/nl/__init__.py,clean
1.1,django/contrib/localflavor/nl/forms.py,clean
1.1,django/contrib/localflavor/nl/nl_provinces.py,clean
1.1,django/contrib/localflavor/no/__init__.py,clean
1.1,django/contrib/localflavor/no/forms.py,clean
1.1,django/contrib/localflavor/no/no_municipalities.py,clean
1.1,django/contrib/localflavor/pe/__init__.py,clean
1.1,django/contrib/localflavor/pe/forms.py,clean
1.1,django/contrib/localflavor/pe/pe_region.py,clean
1.1,django/contrib/localflavor/pl/__init__.py,clean
1.1,django/contrib/localflavor/pl/forms.py,clean
1.1,django/contrib/localflavor/pl/pl_administrativeunits.py,clean
1.1,django/contrib/localflavor/pl/pl_voivodeships.py,clean
1.1,django/contrib/localflavor/ro/__init__.py,clean
1.1,django/contrib/localflavor/ro/forms.py,clean
1.1,django/contrib/localflavor/ro/ro_counties.py,clean
1.1,django/contrib/localflavor/sk/__init__.py,clean
1.1,django/contrib/localflavor/sk/forms.py,clean
1.1,django/contrib/localflavor/sk/sk_districts.py,clean
1.1,django/contrib/localflavor/sk/sk_regions.py,clean
1.1,django/contrib/localflavor/uk/__init__.py,clean
1.1,django/contrib/localflavor/uk/forms.py,buggy
1.1,django/contrib/localflavor/uk/uk_regions.py,clean
1.1,django/contrib/localflavor/us/__init__.py,clean
1.1,django/contrib/localflavor/us/forms.py,clean
1.1,django/contrib/localflavor/us/models.py,clean
1.1,django/contrib/localflavor/us/us_states.py,clean
1.1,django/contrib/localflavor/za/__init__.py,clean
1.1,django/contrib/localflavor/za/forms.py,buggy
1.1,django/contrib/localflavor/za/za_provinces.py,clean
1.1,django/contrib/markup/__init__.py,clean
1.1,django/contrib/markup/models.py,clean
1.1,django/contrib/markup/templatetags/__init__.py,clean
1.1,django/contrib/markup/templatetags/markup.py,clean
1.1,django/contrib/markup/tests.py,clean
1.1,django/contrib/redirects/__init__.py,clean
1.1,django/contrib/redirects/admin.py,clean
1.1,django/contrib/redirects/middleware.py,clean
1.1,django/contrib/redirects/models.py,clean
1.1,django/contrib/sessions/__init__.py,clean
1.1,django/contrib/sessions/backends/__init__.py,clean
1.1,django/contrib/sessions/backends/base.py,clean
1.1,django/contrib/sessions/backends/cache.py,clean
1.1,django/contrib/sessions/backends/cached_db.py,buggy
1.1,django/contrib/sessions/backends/db.py,buggy
1.1,django/contrib/sessions/backends/file.py,clean
1.1,django/contrib/sessions/middleware.py,clean
1.1,django/contrib/sessions/models.py,clean
1.1,django/contrib/sessions/tests.py,clean
1.1,django/contrib/sitemaps/__init__.py,clean
1.1,django/contrib/sitemaps/management/__init__.py,clean
1.1,django/contrib/sitemaps/management/commands/__init__.py,clean
1.1,django/contrib/sitemaps/management/commands/ping_google.py,clean
1.1,django/contrib/sitemaps/views.py,clean
1.1,django/contrib/sites/__init__.py,clean
1.1,django/contrib/sites/admin.py,clean
1.1,django/contrib/sites/management.py,buggy
1.1,django/contrib/sites/managers.py,clean
1.1,django/contrib/sites/models.py,buggy
1.1,django/contrib/sites/tests.py,clean
1.1,django/contrib/syndication/__init__.py,clean
1.1,django/contrib/syndication/feeds.py,clean
1.1,django/contrib/syndication/views.py,buggy
1.1,django/contrib/webdesign/__init__.py,clean
1.1,django/contrib/webdesign/lorem_ipsum.py,clean
1.1,django/contrib/webdesign/models.py,clean
1.1,django/contrib/webdesign/templatetags/__init__.py,clean
1.1,django/contrib/webdesign/templatetags/webdesign.py,clean
1.1,django/contrib/webdesign/tests.py,clean
1.1,django/core/__init__.py,clean
1.1,django/core/cache/__init__.py,clean
1.1,django/core/cache/backends/__init__.py,clean
1.1,django/core/cache/backends/base.py,clean
1.1,django/core/cache/backends/db.py,buggy
1.1,django/core/cache/backends/dummy.py,clean
1.1,django/core/cache/backends/filebased.py,buggy
1.1,django/core/cache/backends/locmem.py,clean
1.1,django/core/cache/backends/memcached.py,buggy
1.1,django/core/context_processors.py,clean
1.1,django/core/exceptions.py,buggy
1.1,django/core/files/__init__.py,clean
1.1,django/core/files/base.py,buggy
1.1,django/core/files/images.py,clean
1.1,django/core/files/locks.py,clean
1.1,django/core/files/move.py,clean
1.1,django/core/files/storage.py,buggy
1.1,django/core/files/temp.py,clean
1.1,django/core/files/uploadedfile.py,buggy
1.1,django/core/files/uploadhandler.py,clean
1.1,django/core/files/utils.py,clean
1.1,django/core/handlers/__init__.py,clean
1.1,django/core/handlers/base.py,buggy
1.1,django/core/handlers/modpython.py,clean
1.1,django/core/handlers/profiler-hotshot.py,clean
1.1,django/core/handlers/wsgi.py,clean
1.1,django/core/mail.py,clean
1.1,django/core/management/__init__.py,buggy
1.1,django/core/management/base.py,buggy
1.1,django/core/management/color.py,clean
1.1,django/core/management/commands/__init__.py,clean
1.1,django/core/management/commands/cleanup.py,clean
1.1,django/core/management/commands/compilemessages.py,clean
1.1,django/core/management/commands/createcachetable.py,buggy
1.1,django/core/management/commands/dbshell.py,clean
1.1,django/core/management/commands/diffsettings.py,buggy
1.1,django/core/management/commands/dumpdata.py,buggy
1.1,django/core/management/commands/flush.py,clean
1.1,django/core/management/commands/inspectdb.py,buggy
1.1,django/core/management/commands/loaddata.py,buggy
1.1,django/core/management/commands/makemessages.py,buggy
1.1,django/core/management/commands/reset.py,clean
1.1,django/core/management/commands/runfcgi.py,clean
1.1,django/core/management/commands/runserver.py,clean
1.1,django/core/management/commands/shell.py,clean
1.1,django/core/management/commands/sql.py,clean
1.1,django/core/management/commands/sqlall.py,clean
1.1,django/core/management/commands/sqlclear.py,clean
1.1,django/core/management/commands/sqlcustom.py,clean
1.1,django/core/management/commands/sqlflush.py,clean
1.1,django/core/management/commands/sqlindexes.py,clean
1.1,django/core/management/commands/sqlinitialdata.py,clean
1.1,django/core/management/commands/sqlreset.py,clean
1.1,django/core/management/commands/sqlsequencereset.py,clean
1.1,django/core/management/commands/startapp.py,clean
1.1,django/core/management/commands/startproject.py,clean
1.1,django/core/management/commands/syncdb.py,clean
1.1,django/core/management/commands/test.py,clean
1.1,django/core/management/commands/testserver.py,clean
1.1,django/core/management/commands/validate.py,clean
1.1,django/core/management/sql.py,buggy
1.1,django/core/management/validation.py,clean
1.1,django/core/paginator.py,clean
1.1,django/core/serializers/__init__.py,clean
1.1,django/core/serializers/base.py,clean
1.1,django/core/serializers/json.py,buggy
1.1,django/core/serializers/python.py,buggy
1.1,django/core/serializers/pyyaml.py,clean
1.1,django/core/serializers/xml_serializer.py,buggy
1.1,django/core/servers/__init__.py,clean
1.1,django/core/servers/basehttp.py,clean
1.1,django/core/servers/fastcgi.py,buggy
1.1,django/core/signals.py,clean
1.1,django/core/template_loader.py,clean
1.1,django/core/urlresolvers.py,buggy
1.1,django/core/xheaders.py,buggy
1.1,django/db/__init__.py,buggy
1.1,django/db/backends/__init__.py,buggy
1.1,django/db/backends/creation.py,buggy
1.1,django/db/backends/dummy/__init__.py,clean
1.1,django/db/backends/dummy/base.py,buggy
1.1,django/db/backends/mysql/__init__.py,clean
1.1,django/db/backends/mysql/base.py,buggy
1.1,django/db/backends/mysql/client.py,buggy
1.1,django/db/backends/mysql/creation.py,clean
1.1,django/db/backends/mysql/introspection.py,clean
1.1,django/db/backends/mysql/validation.py,buggy
1.1,django/db/backends/oracle/__init__.py,clean
1.1,django/db/backends/oracle/base.py,buggy
1.1,django/db/backends/oracle/client.py,buggy
1.1,django/db/backends/oracle/creation.py,clean
1.1,django/db/backends/oracle/introspection.py,buggy
1.1,django/db/backends/oracle/query.py,clean
1.1,django/db/backends/postgresql/__init__.py,clean
1.1,django/db/backends/postgresql/base.py,clean
1.1,django/db/backends/postgresql/client.py,clean
1.1,django/db/backends/postgresql/creation.py,clean
1.1,django/db/backends/postgresql/introspection.py,clean
1.1,django/db/backends/postgresql/operations.py,clean
1.1,django/db/backends/postgresql/version.py,clean
1.1,django/db/backends/postgresql_psycopg2/__init__.py,clean
1.1,django/db/backends/postgresql_psycopg2/base.py,buggy
1.1,django/db/backends/postgresql_psycopg2/introspection.py,clean
1.1,django/db/backends/signals.py,clean
1.1,django/db/backends/sqlite3/__init__.py,clean
1.1,django/db/backends/sqlite3/base.py,buggy
1.1,django/db/backends/sqlite3/client.py,buggy
1.1,django/db/backends/sqlite3/creation.py,clean
1.1,django/db/backends/sqlite3/introspection.py,buggy
1.1,django/db/backends/util.py,clean
1.1,django/db/models/__init__.py,clean
1.1,django/db/models/aggregates.py,clean
1.1,django/db/models/base.py,buggy
1.1,django/db/models/expressions.py,buggy
1.1,django/db/models/fields/__init__.py,buggy
1.1,django/db/models/fields/files.py,buggy
1.1,django/db/models/fields/proxy.py,clean
1.1,django/db/models/fields/related.py,buggy
1.1,django/db/models/fields/subclassing.py,clean
1.1,django/db/models/loading.py,buggy
1.1,django/db/models/manager.py,buggy
1.1,django/db/models/options.py,buggy
1.1,django/db/models/query.py,buggy
1.1,django/db/models/query_utils.py,buggy
1.1,django/db/models/related.py,clean
1.1,django/db/models/signals.py,clean
1.1,django/db/models/sql/__init__.py,clean
1.1,django/db/models/sql/aggregates.py,buggy
1.1,django/db/models/sql/constants.py,buggy
1.1,django/db/models/sql/datastructures.py,buggy
1.1,django/db/models/sql/expressions.py,buggy
1.1,django/db/models/sql/query.py,buggy
1.1,django/db/models/sql/subqueries.py,buggy
1.1,django/db/models/sql/where.py,buggy
1.1,django/db/transaction.py,clean
1.1,django/dispatch/__init__.py,clean
1.1,django/dispatch/dispatcher.py,buggy
1.1,django/dispatch/saferef.py,clean
1.1,django/forms/__init__.py,clean
1.1,django/forms/extras/__init__.py,clean
1.1,django/forms/extras/widgets.py,clean
1.1,django/forms/fields.py,buggy
1.1,django/forms/forms.py,buggy
1.1,django/forms/formsets.py,buggy
1.1,django/forms/models.py,buggy
1.1,django/forms/util.py,clean
1.1,django/forms/widgets.py,buggy
1.1,django/http/__init__.py,buggy
1.1,django/http/multipartparser.py,clean
1.1,django/http/utils.py,clean
1.1,django/middleware/__init__.py,clean
1.1,django/middleware/cache.py,buggy
1.1,django/middleware/common.py,buggy
1.1,django/middleware/doc.py,clean
1.1,django/middleware/gzip.py,buggy
1.1,django/middleware/http.py,clean
1.1,django/middleware/locale.py,clean
1.1,django/middleware/transaction.py,clean
1.1,django/shortcuts/__init__.py,clean
1.1,django/template/__init__.py,clean
1.1,django/template/context.py,buggy
1.1,django/template/debug.py,buggy
1.1,django/template/defaultfilters.py,buggy
1.1,django/template/defaulttags.py,buggy
1.1,django/template/loader.py,clean
1.1,django/template/loader_tags.py,buggy
1.1,django/template/loaders/__init__.py,clean
1.1,django/template/loaders/app_directories.py,clean
1.1,django/template/loaders/eggs.py,clean
1.1,django/template/loaders/filesystem.py,clean
