version,filepath,label
1.2,django/conf/locale/kn/formats.py,clean
1.2,django/conf/locale/ko/__init__.py,clean
1.2,django/conf/locale/ko/formats.py,buggy
1.2,django/conf/locale/lt/__init__.py,clean
1.2,django/conf/locale/lt/formats.py,buggy
1.2,django/conf/locale/lv/__init__.py,clean
1.2,django/conf/locale/lv/formats.py,buggy
1.2,django/conf/locale/mk/__init__.py,clean
1.2,django/conf/locale/mk/formats.py,buggy
1.2,django/conf/locale/mn/__init__.py,clean
1.2,django/conf/locale/mn/formats.py,clean
1.2,django/conf/locale/nb/__init__.py,clean
1.2,django/conf/locale/nb/formats.py,buggy
1.2,django/conf/locale/nl/__init__.py,clean
1.2,django/conf/locale/nl/formats.py,buggy
1.2,django/conf/locale/nn/__init__.py,clean
1.2,django/conf/locale/nn/formats.py,buggy
1.2,django/conf/locale/no/__init__.py,clean
1.2,django/conf/locale/no/formats.py,clean
1.2,django/conf/locale/pl/__init__.py,clean
1.2,django/conf/locale/pl/formats.py,buggy
1.2,django/conf/locale/pt/__init__.py,clean
1.2,django/conf/locale/pt/formats.py,buggy
1.2,django/conf/locale/pt_BR/__init__.py,clean
1.2,django/conf/locale/pt_BR/formats.py,buggy
1.2,django/conf/locale/ro/__init__.py,clean
1.2,django/conf/locale/ro/formats.py,clean
1.2,django/conf/locale/ru/__init__.py,clean
1.2,django/conf/locale/ru/formats.py,buggy
1.2,django/conf/locale/sk/__init__.py,clean
1.2,django/conf/locale/sk/formats.py,buggy
1.2,django/conf/locale/sl/__init__.py,clean
1.2,django/conf/locale/sl/formats.py,buggy
1.2,django/conf/locale/sq/__init__.py,clean
1.2,django/conf/locale/sq/formats.py,clean
1.2,django/conf/locale/sr/__init__.py,clean
1.2,django/conf/locale/sr/formats.py,buggy
1.2,django/conf/locale/sr_Latn/__init__.py,clean
1.2,django/conf/locale/sr_Latn/formats.py,buggy
1.2,django/conf/locale/sv/__init__.py,clean
1.2,django/conf/locale/sv/formats.py,buggy
1.2,django/conf/locale/ta/__init__.py,clean
1.2,django/conf/locale/ta/formats.py,clean
1.2,django/conf/locale/te/__init__.py,clean
1.2,django/conf/locale/te/formats.py,clean
1.2,django/conf/locale/th/__init__.py,clean
1.2,django/conf/locale/th/formats.py,clean
1.2,django/conf/locale/tr/__init__.py,clean
1.2,django/conf/locale/tr/formats.py,buggy
1.2,django/conf/locale/uk/__init__.py,clean
1.2,django/conf/locale/uk/formats.py,clean
1.2,django/conf/locale/vi/__init__.py,clean
1.2,django/conf/locale/vi/formats.py,clean
1.2,django/conf/locale/zh_CN/__init__.py,clean
1.2,django/conf/locale/zh_CN/formats.py,clean
1.2,django/conf/locale/zh_TW/__init__.py,clean
1.2,django/conf/locale/zh_TW/formats.py,clean
1.2,django/conf/project_template/__init__.py,clean
1.2,django/conf/project_template/manage.py,buggy
1.2,django/conf/project_template/settings.py,clean
1.2,django/conf/project_template/urls.py,clean
1.2,django/conf/urls/__init__.py,clean
1.2,django/conf/urls/defaults.py,clean
1.2,django/conf/urls/i18n.py,clean
1.2,django/conf/urls/shortcut.py,clean
1.2,django/contrib/__init__.py,clean
1.2,django/contrib/admin/__init__.py,clean
1.2,django/contrib/admin/actions.py,buggy
1.2,django/contrib/admin/filterspecs.py,buggy
1.2,django/contrib/admin/helpers.py,buggy
1.2,django/contrib/admin/media/js/compress.py,clean
1.2,django/contrib/admin/models.py,clean
1.2,django/contrib/admin/options.py,buggy
1.2,django/contrib/admin/sites.py,buggy
1.2,django/contrib/admin/templatetags/__init__.py,clean
1.2,django/contrib/admin/templatetags/admin_list.py,buggy
1.2,django/contrib/admin/templatetags/admin_modify.py,buggy
1.2,django/contrib/admin/templatetags/adminmedia.py,buggy
1.2,django/contrib/admin/templatetags/log.py,buggy
1.2,django/contrib/admin/util.py,buggy
1.2,django/contrib/admin/validation.py,buggy
1.2,django/contrib/admin/views/__init__.py,clean
1.2,django/contrib/admin/views/decorators.py,clean
1.2,django/contrib/admin/views/main.py,buggy
1.2,django/contrib/admin/views/template.py,clean
1.2,django/contrib/admin/widgets.py,buggy
1.2,django/contrib/admindocs/__init__.py,clean
1.2,django/contrib/admindocs/models.py,clean
1.2,django/contrib/admindocs/tests/__init__.py,buggy
1.2,django/contrib/admindocs/tests/fields.py,clean
1.2,django/contrib/admindocs/urls.py,clean
1.2,django/contrib/admindocs/utils.py,buggy
1.2,django/contrib/admindocs/views.py,buggy
1.2,django/contrib/auth/__init__.py,clean
1.2,django/contrib/auth/admin.py,clean
1.2,django/contrib/auth/backends.py,buggy
1.2,django/contrib/auth/context_processors.py,buggy
1.2,django/contrib/auth/create_superuser.py,clean
1.2,django/contrib/auth/decorators.py,clean
1.2,django/contrib/auth/forms.py,buggy
1.2,django/contrib/auth/handlers/__init__.py,clean
1.2,django/contrib/auth/handlers/modpython.py,clean
1.2,django/contrib/auth/management/__init__.py,buggy
1.2,django/contrib/auth/management/commands/__init__.py,clean
1.2,django/contrib/auth/management/commands/changepassword.py,buggy
1.2,django/contrib/auth/management/commands/createsuperuser.py,buggy
1.2,django/contrib/auth/middleware.py,clean
1.2,django/contrib/auth/models.py,buggy
1.2,django/contrib/auth/tests/__init__.py,clean
1.2,django/contrib/auth/tests/auth_backends.py,buggy
1.2,django/contrib/auth/tests/basic.py,buggy
1.2,django/contrib/auth/tests/decorators.py,clean
1.2,django/contrib/auth/tests/forms.py,buggy
1.2,django/contrib/auth/tests/models.py,buggy
1.2,django/contrib/auth/tests/remote_user.py,buggy
1.2,django/contrib/auth/tests/tokens.py,clean
1.2,django/contrib/auth/tests/urls.py,clean
1.2,django/contrib/auth/tests/views.py,buggy
1.2,django/contrib/auth/tokens.py,clean
1.2,django/contrib/auth/urls.py,clean
1.2,django/contrib/auth/views.py,buggy
1.2,django/contrib/comments/__init__.py,clean
1.2,django/contrib/comments/admin.py,clean
1.2,django/contrib/comments/feeds.py,clean
1.2,django/contrib/comments/forms.py,buggy
1.2,django/contrib/comments/managers.py,clean
1.2,django/contrib/comments/models.py,clean
1.2,django/contrib/comments/moderation.py,clean
1.2,django/contrib/comments/signals.py,clean
1.2,django/contrib/comments/templatetags/__init__.py,clean
1.2,django/contrib/comments/templatetags/comments.py,clean
1.2,django/contrib/comments/urls.py,clean
1.2,django/contrib/comments/views/__init__.py,clean
1.2,django/contrib/comments/views/comments.py,buggy
1.2,django/contrib/comments/views/moderation.py,buggy
1.2,django/contrib/comments/views/utils.py,clean
1.2,django/contrib/contenttypes/__init__.py,clean
1.2,django/contrib/contenttypes/generic.py,buggy
1.2,django/contrib/contenttypes/management.py,buggy
1.2,django/contrib/contenttypes/models.py,buggy
1.2,django/contrib/contenttypes/tests.py,buggy
1.2,django/contrib/contenttypes/views.py,buggy
1.2,django/contrib/csrf/__init__.py,clean
1.2,django/contrib/csrf/middleware.py,clean
1.2,django/contrib/databrowse/__init__.py,clean
1.2,django/contrib/databrowse/datastructures.py,clean
1.2,django/contrib/databrowse/plugins/__init__.py,clean
1.2,django/contrib/databrowse/plugins/calendars.py,clean
1.2,django/contrib/databrowse/plugins/fieldchoices.py,clean
1.2,django/contrib/databrowse/plugins/objects.py,clean
1.2,django/contrib/databrowse/sites.py,clean
1.2,django/contrib/databrowse/urls.py,clean
1.2,django/contrib/databrowse/views.py,clean
1.2,django/contrib/flatpages/__init__.py,clean
1.2,django/contrib/flatpages/admin.py,buggy
1.2,django/contrib/flatpages/middleware.py,clean
1.2,django/contrib/flatpages/models.py,clean
1.2,django/contrib/flatpages/urls.py,clean
1.2,django/contrib/flatpages/views.py,clean
1.2,django/contrib/formtools/__init__.py,clean
1.2,django/contrib/formtools/models.py,clean
1.2,django/contrib/formtools/preview.py,clean
1.2,django/contrib/formtools/test_urls.py,clean
1.2,django/contrib/formtools/tests.py,clean
1.2,django/contrib/formtools/utils.py,clean
1.2,django/contrib/formtools/wizard.py,clean
1.2,django/contrib/gis/__init__.py,clean
1.2,django/contrib/gis/admin/__init__.py,clean
1.2,django/contrib/gis/admin/options.py,clean
1.2,django/contrib/gis/admin/widgets.py,clean
1.2,django/contrib/gis/db/__init__.py,clean
1.2,django/contrib/gis/db/backend/__init__.py,clean
1.2,django/contrib/gis/db/backends/__init__.py,clean
1.2,django/contrib/gis/db/backends/adapter.py,clean
1.2,django/contrib/gis/db/backends/base.py,buggy
1.2,django/contrib/gis/db/backends/mysql/__init__.py,clean
1.2,django/contrib/gis/db/backends/mysql/base.py,buggy
1.2,django/contrib/gis/db/backends/mysql/creation.py,clean
1.2,django/contrib/gis/db/backends/mysql/introspection.py,clean
1.2,django/contrib/gis/db/backends/mysql/operations.py,buggy
1.2,django/contrib/gis/db/backends/oracle/__init__.py,clean
1.2,django/contrib/gis/db/backends/oracle/adapter.py,clean
1.2,django/contrib/gis/db/backends/oracle/base.py,clean
1.2,django/contrib/gis/db/backends/oracle/compiler.py,buggy
1.2,django/contrib/gis/db/backends/oracle/creation.py,clean
1.2,django/contrib/gis/db/backends/oracle/introspection.py,buggy
1.2,django/contrib/gis/db/backends/oracle/models.py,buggy
1.2,django/contrib/gis/db/backends/oracle/operations.py,buggy
1.2,django/contrib/gis/db/backends/postgis/__init__.py,clean
1.2,django/contrib/gis/db/backends/postgis/adapter.py,buggy
1.2,django/contrib/gis/db/backends/postgis/base.py,clean
1.2,django/contrib/gis/db/backends/postgis/creation.py,clean
1.2,django/contrib/gis/db/backends/postgis/introspection.py,buggy
1.2,django/contrib/gis/db/backends/postgis/models.py,buggy
1.2,django/contrib/gis/db/backends/postgis/operations.py,buggy
1.2,django/contrib/gis/db/backends/spatialite/__init__.py,clean
1.2,django/contrib/gis/db/backends/spatialite/adapter.py,clean
1.2,django/contrib/gis/db/backends/spatialite/base.py,buggy
1.2,django/contrib/gis/db/backends/spatialite/client.py,clean
1.2,django/contrib/gis/db/backends/spatialite/creation.py,buggy
1.2,django/contrib/gis/db/backends/spatialite/introspection.py,buggy
1.2,django/contrib/gis/db/backends/spatialite/models.py,buggy
1.2,django/contrib/gis/db/backends/spatialite/operations.py,buggy
1.2,django/contrib/gis/db/backends/util.py,buggy
1.2,django/contrib/gis/db/models/__init__.py,clean
1.2,django/contrib/gis/db/models/aggregates.py,clean
1.2,django/contrib/gis/db/models/fields.py,buggy
1.2,django/contrib/gis/db/models/manager.py,clean
1.2,django/contrib/gis/db/models/proxy.py,clean
1.2,django/contrib/gis/db/models/query.py,clean
1.2,django/contrib/gis/db/models/sql/__init__.py,clean
1.2,django/contrib/gis/db/models/sql/aggregates.py,buggy
1.2,django/contrib/gis/db/models/sql/compiler.py,buggy
1.2,django/contrib/gis/db/models/sql/conversion.py,buggy
1.2,django/contrib/gis/db/models/sql/query.py,buggy
1.2,django/contrib/gis/db/models/sql/where.py,buggy
1.2,django/contrib/gis/feeds.py,clean
1.2,django/contrib/gis/forms/__init__.py,clean
1.2,django/contrib/gis/forms/fields.py,buggy
1.2,django/contrib/gis/gdal/__init__.py,clean
1.2,django/contrib/gis/gdal/base.py,clean
1.2,django/contrib/gis/gdal/datasource.py,clean
1.2,django/contrib/gis/gdal/driver.py,clean
1.2,django/contrib/gis/gdal/envelope.py,clean
1.2,django/contrib/gis/gdal/error.py,clean
1.2,django/contrib/gis/gdal/feature.py,buggy
1.2,django/contrib/gis/gdal/field.py,buggy
1.2,django/contrib/gis/gdal/geometries.py,clean
1.2,django/contrib/gis/gdal/geomtype.py,clean
1.2,django/contrib/gis/gdal/layer.py,buggy
1.2,django/contrib/gis/gdal/libgdal.py,buggy
1.2,django/contrib/gis/gdal/prototypes/__init__.py,clean
1.2,django/contrib/gis/gdal/prototypes/ds.py,clean
1.2,django/contrib/gis/gdal/prototypes/errcheck.py,clean
1.2,django/contrib/gis/gdal/prototypes/generation.py,clean
1.2,django/contrib/gis/gdal/prototypes/geom.py,clean
1.2,django/contrib/gis/gdal/prototypes/srs.py,clean
1.2,django/contrib/gis/gdal/srs.py,buggy
1.2,django/contrib/gis/gdal/tests/__init__.py,clean
1.2,django/contrib/gis/gdal/tests/test_driver.py,clean
1.2,django/contrib/gis/gdal/tests/test_ds.py,buggy
1.2,django/contrib/gis/gdal/tests/test_envelope.py,clean
1.2,django/contrib/gis/gdal/tests/test_geom.py,clean
1.2,django/contrib/gis/gdal/tests/test_srs.py,clean
1.2,django/contrib/gis/geometry/__init__.py,clean
1.2,django/contrib/gis/geometry/backend/__init__.py,clean
1.2,django/contrib/gis/geometry/backend/geos.py,clean
1.2,django/contrib/gis/geometry/regex.py,buggy
1.2,django/contrib/gis/geos/__init__.py,clean
1.2,django/contrib/gis/geos/base.py,clean
1.2,django/contrib/gis/geos/collections.py,buggy
1.2,django/contrib/gis/geos/coordseq.py,clean
1.2,django/contrib/gis/geos/error.py,clean
1.2,django/contrib/gis/geos/factory.py,clean
1.2,django/contrib/gis/geos/geometry.py,buggy
1.2,django/contrib/gis/geos/io.py,clean
1.2,django/contrib/gis/geos/libgeos.py,buggy
1.2,django/contrib/gis/geos/linestring.py,buggy
1.2,django/contrib/gis/geos/mutable_list.py,buggy
1.2,django/contrib/gis/geos/point.py,clean
1.2,django/contrib/gis/geos/polygon.py,buggy
1.2,django/contrib/gis/geos/prepared.py,clean
1.2,django/contrib/gis/geos/prototypes/__init__.py,clean
1.2,django/contrib/gis/geos/prototypes/coordseq.py,clean
1.2,django/contrib/gis/geos/prototypes/errcheck.py,clean
1.2,django/contrib/gis/geos/prototypes/geom.py,clean
1.2,django/contrib/gis/geos/prototypes/io.py,buggy
1.2,django/contrib/gis/geos/prototypes/misc.py,clean
1.2,django/contrib/gis/geos/prototypes/predicates.py,clean
1.2,django/contrib/gis/geos/prototypes/prepared.py,clean
1.2,django/contrib/gis/geos/prototypes/threadsafe.py,clean
1.2,django/contrib/gis/geos/prototypes/topology.py,clean
1.2,django/contrib/gis/geos/tests/__init__.py,clean
1.2,django/contrib/gis/geos/tests/test_geos.py,buggy
1.2,django/contrib/gis/geos/tests/test_geos_mutation.py,clean
1.2,django/contrib/gis/geos/tests/test_io.py,clean
1.2,django/contrib/gis/geos/tests/test_mutable_list.py,clean
1.2,django/contrib/gis/management/__init__.py,clean
1.2,django/contrib/gis/management/base.py,clean
1.2,django/contrib/gis/management/commands/__init__.py,clean
1.2,django/contrib/gis/management/commands/inspectdb.py,clean
1.2,django/contrib/gis/management/commands/ogrinspect.py,clean
1.2,django/contrib/gis/maps/__init__.py,clean
1.2,django/contrib/gis/maps/google/__init__.py,clean
1.2,django/contrib/gis/maps/google/gmap.py,clean
1.2,django/contrib/gis/maps/google/overlays.py,clean
1.2,django/contrib/gis/maps/google/zoom.py,clean
1.2,django/contrib/gis/maps/openlayers/__init__.py,clean
1.2,django/contrib/gis/measure.py,clean
1.2,django/contrib/gis/models.py,clean
1.2,django/contrib/gis/shortcuts.py,clean
1.2,django/contrib/gis/sitemaps/__init__.py,clean
1.2,django/contrib/gis/sitemaps/georss.py,clean
1.2,django/contrib/gis/sitemaps/kml.py,clean
1.2,django/contrib/gis/sitemaps/views.py,clean
1.2,django/contrib/gis/tests/__init__.py,buggy
1.2,django/contrib/gis/tests/distapp/__init__.py,clean
1.2,django/contrib/gis/tests/distapp/data.py,clean
1.2,django/contrib/gis/tests/distapp/models.py,clean
1.2,django/contrib/gis/tests/distapp/tests.py,clean
1.2,django/contrib/gis/tests/geo3d/__init__.py,clean
1.2,django/contrib/gis/tests/geo3d/models.py,clean
1.2,django/contrib/gis/tests/geo3d/tests.py,buggy
1.2,django/contrib/gis/tests/geo3d/views.py,clean
1.2,django/contrib/gis/tests/geoapp/__init__.py,clean
1.2,django/contrib/gis/tests/geoapp/feeds.py,clean
1.2,django/contrib/gis/tests/geoapp/models.py,clean
1.2,django/contrib/gis/tests/geoapp/sitemaps.py,clean
1.2,django/contrib/gis/tests/geoapp/test_feeds.py,clean
1.2,django/contrib/gis/tests/geoapp/test_regress.py,buggy
1.2,django/contrib/gis/tests/geoapp/test_sitemaps.py,clean
1.2,django/contrib/gis/tests/geoapp/tests.py,clean
1.2,django/contrib/gis/tests/geoapp/urls.py,clean
1.2,django/contrib/gis/tests/geogapp/__init__.py,clean
1.2,django/contrib/gis/tests/geogapp/models.py,clean
1.2,django/contrib/gis/tests/geogapp/tests.py,buggy
1.2,django/contrib/gis/tests/geometries.py,clean
1.2,django/contrib/gis/tests/layermap/__init__.py,clean
1.2,django/contrib/gis/tests/layermap/models.py,clean
1.2,django/contrib/gis/tests/layermap/tests.py,buggy
1.2,django/contrib/gis/tests/relatedapp/__init__.py,clean
1.2,django/contrib/gis/tests/relatedapp/models.py,clean
1.2,django/contrib/gis/tests/relatedapp/tests.py,clean
1.2,django/contrib/gis/tests/test_geoforms.py,buggy
1.2,django/contrib/gis/tests/test_geoip.py,buggy
1.2,django/contrib/gis/tests/test_measure.py,clean
1.2,django/contrib/gis/tests/test_spatialrefsys.py,buggy
1.2,django/contrib/gis/tests/urls.py,clean
1.2,django/contrib/gis/tests/utils.py,clean
1.2,django/contrib/gis/utils/__init__.py,clean
1.2,django/contrib/gis/utils/geoip.py,buggy
1.2,django/contrib/gis/utils/layermapping.py,buggy
1.2,django/contrib/gis/utils/ogrinfo.py,clean
1.2,django/contrib/gis/utils/ogrinspect.py,clean
1.2,django/contrib/gis/utils/srs.py,buggy
1.2,django/contrib/gis/utils/wkt.py,clean
1.2,django/contrib/humanize/__init__.py,clean
1.2,django/contrib/humanize/templatetags/__init__.py,clean
1.2,django/contrib/humanize/templatetags/humanize.py,clean
1.2,django/contrib/localflavor/__init__.py,clean
1.2,django/contrib/localflavor/ar/__init__.py,clean
1.2,django/contrib/localflavor/ar/ar_provinces.py,clean
1.2,django/contrib/localflavor/ar/forms.py,clean
1.2,django/contrib/localflavor/at/__init__.py,clean
1.2,django/contrib/localflavor/at/at_states.py,clean
1.2,django/contrib/localflavor/at/forms.py,clean
1.2,django/contrib/localflavor/au/__init__.py,clean
1.2,django/contrib/localflavor/au/au_states.py,clean
1.2,django/contrib/localflavor/au/forms.py,clean
1.2,django/contrib/localflavor/br/__init__.py,clean
1.2,django/contrib/localflavor/br/br_states.py,clean
1.2,django/contrib/localflavor/br/forms.py,clean
1.2,django/contrib/localflavor/ca/__init__.py,clean
1.2,django/contrib/localflavor/ca/ca_provinces.py,clean
1.2,django/contrib/localflavor/ca/forms.py,clean
1.2,django/contrib/localflavor/ch/__init__.py,clean
1.2,django/contrib/localflavor/ch/ch_states.py,clean
1.2,django/contrib/localflavor/ch/forms.py,clean
1.2,django/contrib/localflavor/cl/__init__.py,clean
1.2,django/contrib/localflavor/cl/cl_regions.py,clean
1.2,django/contrib/localflavor/cl/forms.py,clean
1.2,django/contrib/localflavor/cz/__init__.py,clean
1.2,django/contrib/localflavor/cz/cz_regions.py,clean
1.2,django/contrib/localflavor/cz/forms.py,buggy
1.2,django/contrib/localflavor/de/__init__.py,clean
1.2,django/contrib/localflavor/de/de_states.py,clean
1.2,django/contrib/localflavor/de/forms.py,clean
1.2,django/contrib/localflavor/es/__init__.py,clean
1.2,django/contrib/localflavor/es/es_provinces.py,clean
1.2,django/contrib/localflavor/es/es_regions.py,clean
1.2,django/contrib/localflavor/es/forms.py,buggy
1.2,django/contrib/localflavor/fi/__init__.py,clean
1.2,django/contrib/localflavor/fi/fi_municipalities.py,clean
1.2,django/contrib/localflavor/fi/forms.py,clean
1.2,django/contrib/localflavor/fr/__init__.py,clean
1.2,django/contrib/localflavor/fr/forms.py,clean
1.2,django/contrib/localflavor/fr/fr_department.py,clean
1.2,django/contrib/localflavor/generic/__init__.py,clean
1.2,django/contrib/localflavor/generic/forms.py,clean
1.2,django/contrib/localflavor/id/__init__.py,clean
1.2,django/contrib/localflavor/id/forms.py,clean
1.2,django/contrib/localflavor/id/id_choices.py,clean
1.2,django/contrib/localflavor/ie/__init__.py,clean
1.2,django/contrib/localflavor/ie/forms.py,clean
1.2,django/contrib/localflavor/ie/ie_counties.py,clean
1.2,django/contrib/localflavor/in_/__init__.py,clean
1.2,django/contrib/localflavor/in_/forms.py,clean
1.2,django/contrib/localflavor/in_/in_states.py,clean
1.2,django/contrib/localflavor/is_/__init__.py,clean
1.2,django/contrib/localflavor/is_/forms.py,clean
1.2,django/contrib/localflavor/is_/is_postalcodes.py,clean
1.2,django/contrib/localflavor/it/__init__.py,clean
1.2,django/contrib/localflavor/it/forms.py,clean
1.2,django/contrib/localflavor/it/it_province.py,clean
1.2,django/contrib/localflavor/it/it_region.py,clean
1.2,django/contrib/localflavor/it/util.py,clean
1.2,django/contrib/localflavor/jp/__init__.py,clean
1.2,django/contrib/localflavor/jp/forms.py,clean
1.2,django/contrib/localflavor/jp/jp_prefectures.py,clean
1.2,django/contrib/localflavor/kw/__init__.py,clean
1.2,django/contrib/localflavor/kw/forms.py,clean
1.2,django/contrib/localflavor/mx/__init__.py,clean
1.2,django/contrib/localflavor/mx/forms.py,clean
1.2,django/contrib/localflavor/mx/mx_states.py,clean
1.2,django/contrib/localflavor/nl/__init__.py,clean
1.2,django/contrib/localflavor/nl/forms.py,clean
1.2,django/contrib/localflavor/nl/nl_provinces.py,clean
1.2,django/contrib/localflavor/no/__init__.py,clean
1.2,django/contrib/localflavor/no/forms.py,clean
1.2,django/contrib/localflavor/no/no_municipalities.py,clean
1.2,django/contrib/localflavor/pe/__init__.py,clean
1.2,django/contrib/localflavor/pe/forms.py,clean
1.2,django/contrib/localflavor/pe/pe_region.py,clean
1.2,django/contrib/localflavor/pl/__init__.py,clean
1.2,django/contrib/localflavor/pl/forms.py,clean
1.2,django/contrib/localflavor/pl/pl_administrativeunits.py,clean
1.2,django/contrib/localflavor/pl/pl_voivodeships.py,clean
1.2,django/contrib/localflavor/pt/__init__.py,clean
1.2,django/contrib/localflavor/pt/forms.py,buggy
1.2,django/contrib/localflavor/ro/__init__.py,clean
1.2,django/contrib/localflavor/ro/forms.py,buggy
1.2,django/contrib/localflavor/ro/ro_counties.py,clean
1.2,django/contrib/localflavor/se/__init__.py,clean
1.2,django/contrib/localflavor/se/forms.py,clean
1.2,django/contrib/localflavor/se/se_counties.py,clean
1.2,django/contrib/localflavor/se/utils.py,clean
1.2,django/contrib/localflavor/sk/__init__.py,clean
1.2,django/contrib/localflavor/sk/forms.py,clean
1.2,django/contrib/localflavor/sk/sk_districts.py,clean
1.2,django/contrib/localflavor/sk/sk_regions.py,clean
1.2,django/contrib/localflavor/uk/__init__.py,clean
1.2,django/contrib/localflavor/uk/forms.py,buggy
1.2,django/contrib/localflavor/uk/uk_regions.py,clean
1.2,django/contrib/localflavor/us/__init__.py,clean
1.2,django/contrib/localflavor/us/forms.py,clean
1.2,django/contrib/localflavor/us/models.py,clean
1.2,django/contrib/localflavor/us/us_states.py,clean
1.2,django/contrib/localflavor/uy/__init__.py,clean
1.2,django/contrib/localflavor/uy/forms.py,clean
1.2,django/contrib/localflavor/uy/util.py,clean
1.2,django/contrib/localflavor/uy/uy_departaments.py,clean
1.2,django/contrib/localflavor/za/__init__.py,clean
1.2,django/contrib/localflavor/za/forms.py,buggy
1.2,django/contrib/localflavor/za/za_provinces.py,clean
1.2,django/contrib/markup/__init__.py,clean
1.2,django/contrib/markup/models.py,clean
1.2,django/contrib/markup/templatetags/__init__.py,clean
1.2,django/contrib/markup/templatetags/markup.py,clean
1.2,django/contrib/markup/tests.py,buggy
1.2,django/contrib/messages/__init__.py,clean
1.2,django/contrib/messages/api.py,buggy
1.2,django/contrib/messages/constants.py,clean
1.2,django/contrib/messages/context_processors.py,clean
1.2,django/contrib/messages/middleware.py,clean
1.2,django/contrib/messages/models.py,clean
1.2,django/contrib/messages/storage/__init__.py,clean
1.2,django/contrib/messages/storage/base.py,buggy
1.2,django/contrib/messages/storage/cookie.py,buggy
1.2,django/contrib/messages/storage/fallback.py,clean
1.2,django/contrib/messages/storage/session.py,clean
1.2,django/contrib/messages/storage/user_messages.py,clean
1.2,django/contrib/messages/tests/__init__.py,clean
1.2,django/contrib/messages/tests/base.py,buggy
1.2,django/contrib/messages/tests/cookie.py,clean
1.2,django/contrib/messages/tests/fallback.py,clean
